order_id,date,region,store_id,category,product,units,unit_price,revenue,customer_segment,channel,seasonal_factor
ORD-00071412,2024-08-18,Region 08,136,Sports,Treadmill,7,96.13,740.2,Wholesale,Online Store,1.1
ORD-00771655,2024-08-18,Region 33,485,Toys,Action Figure,3,46.73,154.21,Wholesale,Retail,1.1
ORD-00928829,2024-08-18,Region 40,282,Apparel,Sneakers,19,44.99,940.29,Enterprise,Online Store,1.1
ORD-00583340,2024-08-18,Region 29,533,Home,Curtains,12,186.04,2455.73,Wholesale,Online Store,1.1
ORD-00906985,2024-08-18,Region 16,138,Electronics,Smartphone,6,484.57,3198.16,Retail,Retail,1.1
ORD-00810577,2024-08-19,Region 20,542,Books,Journal,4,20.0,88.0,Retail,Retail,1.1
ORD-00155071,2024-08-19,Region 22,567,Grocery,Milk Powder,6,26.24,173.18,SMB,Online Store,1.1
ORD-00027697,2024-08-19,Region 55,589,Home,Blender,4,115.74,509.26,SMB,Wholesale,1.1
ORD-00512426,2024-08-19,Region 26,470,Sports,Treadmill,16,67.71,1191.7,SMB,Online Store,1.1
ORD-00224928,2024-08-19,Region 27,510,Books,Cookbook,8,31.84,280.19,SMB,Retail,1.1
ORD-00102494,2024-08-19,Region 11,395,Beauty,Shampoo,11,35.04,423.98,Wholesale,Online Store,1.1
ORD-00586917,2024-08-20,Region 50,402,Home,Curtains,15,170.8,2818.2,SMB,Retail,1.1
ORD-00216190,2024-08-20,Region 17,167,Grocery,Rice,12,23.75,313.5,SMB,Wholesale,1.1
ORD-00091197,2024-08-20,Region 49,362,Beauty,Moisturizer,17,31.76,593.91,SMB,Retail,1.1
ORD-00255216,2024-08-21,Region 19,448,Electronics,Smartphone,18,394.32,7807.54,Wholesale,Wholesale,1.1
ORD-00057598,2024-08-21,Region 25,498,Books,Journal,12,21.31,281.29,Retail,Online Store,1.1
ORD-00225455,2024-08-21,Region 11,92,Sports,Yoga Mat,7,107.65,828.91,Wholesale,Retail,1.1
ORD-00263825,2024-08-21,Region 07,200,Home,Sofa,8,163.5,1438.8,Wholesale,Online Store,1.1
ORD-00681245,2024-08-21,Region 43,455,Sports,Dumbbells,8,109.52,963.78,Wholesale,Retail,1.1
ORD-00065048,2024-08-22,Region 12,273,Beauty,Serum,16,40.44,711.74,Retail,Wholesale,1.1
ORD-00464016,2024-08-22,Region 03,238,Electronics,Laptop,15,350.75,5787.38,SMB,Retail,1.1
ORD-00973611,2024-08-22,Region 43,31,Home,Lamp,3,144.14,475.66,SMB,Online Store,1.1
ORD-00117319,2024-08-22,Region 45,450,Grocery,Rice,16,27.62,486.11,SMB,Wholesale,1.1
ORD-00001712,2024-08-22,Region 40,151,Beauty,Moisturizer,20,36.98,813.56,SMB,Online Store,1.1
ORD-00900834,2024-08-23,Region 55,176,Sports,Yoga Mat,11,65.95,798.0,SMB,Retail,1.1
ORD-00683061,2024-08-23,Region 38,158,Books,Cookbook,6,29.22,192.85,SMB,Online Store,1.1
ORD-00517517,2024-08-23,Region 30,30,Apparel,Jeans,10,72.76,800.36,SMB,Online Store,1.1
ORD-00371535,2024-08-23,Region 28,278,Grocery,Cooking Oil,11,16.67,201.71,SMB,Online Store,1.1
ORD-00349315,2024-08-23,Region 16,127,Grocery,Rice,3,15.15,50.0,SMB,Retail,1.1
ORD-00849889,2024-08-24,Region 19,483,Toys,Building Blocks,3,37.21,122.79,Enterprise,Retail,1.1
ORD-00510988,2024-08-24,Region 30,112,Books,Novel,4,21.13,92.97,Enterprise,Wholesale,1.1
ORD-00526747,2024-08-24,Region 13,143,Home,Blender,9,129.92,1286.21,Enterprise,Wholesale,1.1
ORD-00545483,2024-08-24,Region 26,101,Grocery,Milk Powder,8,21.04,185.15,Wholesale,Wholesale,1.1
ORD-00805147,2024-08-24,Region 41,98,Sports,Yoga Mat,18,92.3,1827.54,Enterprise,Online Store,1.1
ORD-00760326,2024-08-25,Region 06,555,Books,Journal,18,23.13,457.97,SMB,Retail,1.1
ORD-00645665,2024-08-25,Region 48,481,Home,Blender,13,109.06,1559.56,Enterprise,Online Store,1.1
ORD-00778659,2024-08-25,Region 19,63,Electronics,Tablet,13,428.17,6122.83,SMB,Online Store,1.1
ORD-00500723,2024-08-25,Region 16,50,Sports,Treadmill,12,82.86,1093.75,SMB,Wholesale,1.1
ORD-00046482,2024-08-25,Region 47,221,Beauty,Shampoo,10,24.9,273.9,Enterprise,Wholesale,1.1
ORD-00166877,2024-08-25,Region 36,184,Apparel,Sneakers,7,68.09,524.29,Retail,Wholesale,1.1
ORD-00732733,2024-08-25,Region 12,191,Beauty,Serum,11,36.31,439.35,Retail,Retail,1.1
ORD-00908877,2024-08-25,Region 35,347,Apparel,Jacket,18,72.38,1433.12,Wholesale,Wholesale,1.1
ORD-00615830,2024-08-25,Region 12,439,Electronics,Smartphone,3,522.32,1723.66,Retail,Wholesale,1.1
ORD-00065283,2024-08-25,Region 55,377,Apparel,T-Shirt,7,42.73,329.02,Retail,Online Store,1.1
ORD-00883249,2024-08-26,Region 28,406,Apparel,Jacket,15,51.74,853.71,Enterprise,Wholesale,1.1
ORD-00311892,2024-08-26,Region 08,577,Toys,Puzzle,8,43.36,381.57,Retail,Retail,1.1
ORD-00249922,2024-08-26,Region 45,304,Grocery,Coffee,13,19.82,283.43,SMB,Retail,1.1
ORD-00655079,2024-08-26,Region 14,498,Electronics,Laptop,1,418.15,459.96,SMB,Online Store,1.1
ORD-00594438,2024-08-26,Region 52,319,Beauty,Serum,1,25.19,27.71,Enterprise,Retail,1.1
ORD-00249364,2024-08-26,Region 53,355,Apparel,Sneakers,5,76.45,420.48,Wholesale,Wholesale,1.1
ORD-00905249,2024-08-26,Region 22,149,Electronics,Tablet,17,666.41,12461.87,Retail,Retail,1.1
ORD-00010969,2024-08-26,Region 11,376,Apparel,Jeans,4,63.44,279.14,SMB,Wholesale,1.1
ORD-00845489,2024-08-26,Region 12,535,Toys,Puzzle,15,49.52,817.08,Enterprise,Online Store,1.1
ORD-00831639,2024-08-27,Region 54,419,Toys,Puzzle,10,34.51,379.61,Wholesale,Online Store,1.1
ORD-00381746,2024-08-27,Region 34,393,Toys,Puzzle,12,33.38,440.62,Retail,Retail,1.1
ORD-00393608,2024-08-28,Region 38,45,Electronics,Headphones,13,614.83,8792.07,Enterprise,Retail,1.1
ORD-00490877,2024-08-28,Region 28,526,Sports,Treadmill,15,60.78,1002.87,Retail,Wholesale,1.1
ORD-00273846,2024-08-28,Region 47,469,Beauty,Shampoo,17,48.76,911.81,Wholesale,Wholesale,1.1
ORD-00644568,2024-08-28,Region 12,342,Sports,Treadmill,17,95.75,1790.52,Enterprise,Online Store,1.1
ORD-00081752,2024-08-28,Region 13,151,Grocery,Coffee,3,19.18,63.29,Wholesale,Online Store,1.1
ORD-00044855,2024-08-28,Region 47,277,Electronics,Smartphone,17,646.37,12087.12,SMB,Online Store,1.1
ORD-00434997,2024-08-29,Region 46,324,Books,Journal,8,26.78,235.66,Retail,Retail,1.1
ORD-00509340,2024-08-29,Region 18,37,Apparel,T-Shirt,18,72.52,1435.9,Wholesale,Retail,1.1
ORD-00312742,2024-08-29,Region 24,143,Apparel,Sneakers,19,55.85,1167.27,Retail,Retail,1.1
ORD-00957877,2024-08-29,Region 30,5,Toys,Action Figure,11,36.44,440.92,SMB,Online Store,1.1
ORD-00748707,2024-08-29,Region 14,408,Electronics,Tablet,10,659.96,7259.56,Wholesale,Online Store,1.1
ORD-00319801,2024-08-29,Region 51,212,Home,Curtains,17,128.62,2405.19,Wholesale,Online Store,1.1
ORD-00045540,2024-08-29,Region 51,44,Grocery,Rice,9,25.64,253.84,Retail,Online Store,1.1
ORD-00284128,2024-08-30,Region 10,177,Grocery,Coffee,6,14.94,98.6,Wholesale,Retail,1.1
ORD-00348365,2024-08-30,Region 41,506,Sports,Yoga Mat,3,100.87,332.87,Retail,Retail,1.1
ORD-00296069,2024-08-30,Region 42,350,Apparel,T-Shirt,12,48.44,639.41,Retail,Wholesale,1.1
ORD-00873633,2024-08-30,Region 49,396,Electronics,Headphones,18,406.95,8057.61,SMB,Retail,1.1
ORD-00160919,2024-08-30,Region 52,344,Home,Lamp,19,164.36,3435.12,Wholesale,Online Store,1.1
ORD-00839416,2024-08-30,Region 10,473,Books,Textbook,14,21.53,331.56,Retail,Retail,1.1
ORD-00307698,2024-08-30,Region 51,328,Electronics,Smartphone,16,394.73,6947.25,SMB,Wholesale,1.1
ORD-00053018,2024-08-31,Region 16,371,Books,Textbook,10,34.25,376.75,SMB,Wholesale,1.1
ORD-00320079,2024-08-31,Region 19,24,Toys,Action Figure,14,32.79,504.97,Wholesale,Retail,1.1
ORD-00093718,2024-09-01,Region 18,178,Beauty,Serum,18,36.04,713.59,Retail,Online Store,1.1
ORD-00671925,2024-09-01,Region 24,264,Sports,Dumbbells,3,92.45,305.09,Wholesale,Online Store,1.1
ORD-00627870,2024-09-01,Region 19,189,Toys,Board Game,4,53.58,235.75,Wholesale,Online Store,1.1
ORD-00399738,2024-09-01,Region 17,45,Home,Lamp,4,200.88,883.87,Enterprise,Wholesale,1.1
ORD-00984259,2024-09-01,Region 46,488,Books,Cookbook,18,34.21,677.36,Retail,Retail,1.1
ORD-00840541,2024-09-01,Region 55,504,Electronics,Laptop,13,561.62,8031.17,Retail,Online Store,1.1
ORD-00013996,2024-09-01,Region 19,189,Apparel,Jeans,6,79.58,525.23,Enterprise,Wholesale,1.1
ORD-00836405,2024-09-01,Region 28,108,Books,Novel,16,18.8,330.88,Retail,Wholesale,1.1
ORD-00891460,2024-09-02,Region 32,415,Toys,Action Figure,20,48.62,1069.64,Retail,Wholesale,1.1
ORD-00096037,2024-09-02,Region 25,143,Apparel,Sneakers,9,61.42,608.06,SMB,Online Store,1.1
ORD-00600193,2024-09-02,Region 02,22,Beauty,Shampoo,1,33.51,36.86,SMB,Online Store,1.1
ORD-00622370,2024-09-03,Region 40,390,Books,Textbook,1,22.01,24.21,Wholesale,Wholesale,1.1
ORD-00529382,2024-09-03,Region 10,517,Sports,Treadmill,4,102.33,450.25,Wholesale,Retail,1.1
ORD-00186051,2024-09-03,Region 35,310,Toys,Building Blocks,13,34.21,489.2,Retail,Wholesale,1.1
ORD-00043274,2024-09-04,Region 44,421,Home,Blender,12,207.54,2739.53,Wholesale,Wholesale,1.1
ORD-00019176,2024-09-04,Region 08,299,Grocery,Coffee,11,27.62,334.2,Retail,Online Store,1.1
ORD-00232386,2024-09-04,Region 34,565,Toys,Board Game,8,50.43,443.78,Retail,Online Store,1.1
ORD-00244732,2024-09-05,Region 32,462,Books,Novel,5,18.99,104.44,Enterprise,Retail,1.1
ORD-00227797,2024-09-05,Region 34,284,Home,Lamp,11,158.69,1920.15,Enterprise,Wholesale,1.1
ORD-00711721,2024-09-05,Region 17,504,Grocery,Milk Powder,5,15.1,83.05,SMB,Wholesale,1.1
ORD-00575347,2024-09-05,Region 02,145,Toys,Board Game,12,48.51,640.33,Wholesale,Retail,1.1
ORD-00045250,2024-09-05,Region 46,574,Electronics,Laptop,1,380.65,418.72,Retail,Wholesale,1.1
ORD-00509784,2024-09-05,Region 13,139,Beauty,Serum,16,28.19,496.14,SMB,Online Store,1.1
ORD-00869188,2024-09-05,Region 54,98,Books,Journal,4,29.09,128.0,Enterprise,Online Store,1.1
ORD-00865260,2024-09-06,Region 01,74,Grocery,Coffee,17,14.38,268.91,Enterprise,Retail,1.1
ORD-00954057,2024-09-06,Region 33,45,Home,Curtains,11,191.83,2321.14,SMB,Wholesale,1.1
ORD-00175893,2024-09-06,Region 10,169,Apparel,Sneakers,12,77.68,1025.38,SMB,Wholesale,1.1
ORD-00537656,2024-09-07,Region 14,218,Home,Blender,12,105.52,1392.86,Wholesale,Retail,1.1
ORD-00185446,2024-09-07,Region 14,348,Home,Blender,8,188.63,1659.94,Wholesale,Wholesale,1.1
ORD-00648424,2024-09-07,Region 45,206,Toys,Puzzle,17,34.96,653.75,SMB,Retail,1.1
ORD-00028387,2024-09-07,Region 39,414,Electronics,Smartphone,12,606.32,8003.42,SMB,Online Store,1.1
ORD-00959512,2024-09-07,Region 08,441,Beauty,Moisturizer,17,44.29,828.22,Wholesale,Wholesale,1.1
ORD-00971949,2024-09-07,Region 49,327,Grocery,Rice,11,27.3,330.33,Retail,Online Store,1.1
ORD-00083113,2024-09-08,Region 37,148,Toys,Building Blocks,7,45.96,353.89,SMB,Online Store,1.1
ORD-00845813,2024-09-08,Region 46,141,Books,Novel,5,29.25,160.88,Wholesale,Online Store,1.1
ORD-00592958,2024-09-09,Region 22,108,Apparel,T-Shirt,15,78.98,1303.17,SMB,Retail,1.1
ORD-00172172,2024-09-09,Region 29,184,Apparel,Jacket,9,78.62,778.34,SMB,Retail,1.1
ORD-00359027,2024-09-09,Region 42,221,Books,Novel,7,20.91,161.01,SMB,Online Store,1.1
ORD-00941565,2024-09-09,Region 24,294,Apparel,Sneakers,10,74.2,816.2,Enterprise,Online Store,1.1
ORD-00757598,2024-09-09,Region 55,62,Toys,Puzzle,15,30.72,506.88,Retail,Online Store,1.1
ORD-00417493,2024-09-10,Region 34,276,Grocery,Milk Powder,12,16.52,218.06,Retail,Retail,1.1
ORD-00658881,2024-09-10,Region 11,333,Grocery,Coffee,17,20.19,377.55,Enterprise,Wholesale,1.1
ORD-00752852,2024-09-10,Region 54,146,Toys,Puzzle,15,47.24,779.46,Retail,Retail,1.1
ORD-00963477,2024-09-10,Region 44,90,Sports,Dumbbells,9,94.96,940.1,SMB,Retail,1.1
ORD-00178870,2024-09-10,Region 50,21,Sports,Treadmill,14,67.34,1037.04,SMB,Retail,1.1
ORD-00957640,2024-09-11,Region 33,380,Home,Lamp,8,165.77,1458.78,Wholesale,Wholesale,1.1
ORD-00311453,2024-09-11,Region 15,336,Apparel,Jeans,19,76.1,1590.49,Enterprise,Retail,1.1
ORD-00388175,2024-09-11,Region 42,292,Beauty,Moisturizer,17,47.04,879.65,SMB,Wholesale,1.1
ORD-00221219,2024-09-11,Region 09,559,Home,Sofa,19,121.78,2545.2,Wholesale,Retail,1.1
ORD-00543429,2024-09-12,Region 36,331,Sports,Water Bottle,19,62.39,1303.95,Retail,Retail,1.1
ORD-00139973,2024-09-12,Region 22,473,Sports,Water Bottle,8,57.13,502.74,Retail,Wholesale,1.1
ORD-00869217,2024-09-12,Region 40,405,Toys,Board Game,15,55.71,919.22,Retail,Online Store,1.1
ORD-00554641,2024-09-13,Region 19,138,Home,Curtains,9,110.41,1093.06,Enterprise,Online Store,1.1
ORD-00669911,2024-09-13,Region 13,423,Home,Blender,5,109.74,603.57,SMB,Online Store,1.1
ORD-00453535,2024-09-14,Region 42,572,Beauty,Moisturizer,20,30.75,676.5,Enterprise,Retail,1.1
ORD-00387629,2024-09-14,Region 05,70,Home,Lamp,11,169.57,2051.8,Wholesale,Online Store,1.1
ORD-00566021,2024-09-14,Region 02,431,Home,Sofa,20,122.94,2704.68,SMB,Retail,1.1
ORD-00039016,2024-09-15,Region 19,149,Toys,Building Blocks,5,44.93,247.12,Retail,Retail,1.1
ORD-00528003,2024-09-15,Region 41,467,Sports,Yoga Mat,15,82.5,1361.25,Wholesale,Online Store,1.1
ORD-00142844,2024-09-15,Region 18,94,Grocery,Cooking Oil,18,18.65,369.27,Wholesale,Wholesale,1.1
ORD-00971065,2024-09-15,Region 53,21,Grocery,Coffee,6,18.01,118.87,SMB,Online Store,1.1
ORD-00050803,2024-09-15,Region 54,105,Sports,Water Bottle,6,87.91,580.21,Enterprise,Online Store,1.1
ORD-00844159,2024-09-16,Region 44,142,Home,Lamp,2,193.85,426.47,Wholesale,Wholesale,1.1
ORD-00726729,2024-09-16,Region 05,209,Books,Textbook,12,34.7,458.04,Wholesale,Wholesale,1.1
ORD-00125456,2024-09-16,Region 48,438,Sports,Yoga Mat,9,98.44,974.56,Wholesale,Retail,1.1
ORD-00399196,2024-09-17,Region 25,201,Books,Novel,6,21.24,140.18,Enterprise,Online Store,1.1
ORD-00144345,2024-09-17,Region 49,241,Grocery,Cooking Oil,14,16.9,260.26,Wholesale,Online Store,1.1
ORD-00855485,2024-09-17,Region 11,528,Electronics,Headphones,3,557.97,1841.3,Retail,Retail,1.1
ORD-00626015,2024-09-17,Region 20,458,Toys,Building Blocks,12,40.41,533.41,Retail,Online Store,1.1
ORD-00975240,2024-09-18,Region 36,320,Books,Journal,8,32.39,285.03,Wholesale,Retail,1.1
ORD-00666769,2024-09-18,Region 26,247,Electronics,Tablet,7,588.53,4531.68,Retail,Online Store,1.1
ORD-00724744,2024-09-19,Region 08,279,Grocery,Milk Powder,1,26.33,28.96,Enterprise,Retail,1.1
ORD-00029530,2024-09-19,Region 01,181,Toys,Board Game,18,45.11,893.18,Enterprise,Retail,1.1
ORD-00689202,2024-09-19,Region 37,320,Sports,Yoga Mat,16,109.35,1924.56,SMB,Retail,1.1
ORD-00491764,2024-09-20,Region 22,595,Toys,Puzzle,8,30.81,271.13,SMB,Online Store,1.1
ORD-00007463,2024-09-20,Region 12,192,Electronics,Tablet,7,371.22,2858.39,SMB,Online Store,1.1
ORD-00016408,2024-09-20,Region 53,568,Apparel,Jacket,14,70.04,1078.62,Enterprise,Retail,1.1
ORD-00317118,2024-09-20,Region 09,439,Grocery,Milk Powder,8,18.69,164.47,Enterprise,Retail,1.1
ORD-00301728,2024-09-20,Region 46,595,Toys,Action Figure,17,48.83,913.12,SMB,Online Store,1.1
ORD-00316178,2024-09-20,Region 12,367,Sports,Yoga Mat,12,110.97,1464.8,SMB,Wholesale,1.1
ORD-00969439,2024-09-20,Region 35,269,Electronics,Laptop,18,459.73,9102.65,Enterprise,Online Store,1.1
ORD-00370535,2024-09-20,Region 01,511,Sports,Yoga Mat,7,104.73,806.42,Wholesale,Retail,1.1
ORD-00068868,2024-09-20,Region 19,418,Electronics,Tablet,18,621.66,12308.87,Enterprise,Retail,1.1
ORD-00723412,2024-09-21,Region 01,321,Beauty,Serum,18,38.41,760.52,Enterprise,Online Store,1.1
ORD-00914398,2024-09-21,Region 38,329,Home,Sofa,12,179.85,2374.02,Retail,Retail,1.1
ORD-00415272,2024-09-22,Region 54,409,Electronics,Tablet,15,437.72,7222.38,Wholesale,Online Store,1.1
ORD-00480994,2024-09-22,Region 12,139,Home,Lamp,18,199.68,3953.66,Retail,Online Store,1.1
ORD-00744599,2024-09-22,Region 16,424,Electronics,Smartphone,8,381.79,3359.75,Enterprise,Retail,1.1
ORD-00144659,2024-09-22,Region 48,578,Home,Lamp,8,144.41,1270.81,Retail,Retail,1.1
ORD-00258160,2024-09-22,Region 08,141,Home,Blender,6,117.68,776.69,Wholesale,Online Store,1.1
ORD-00091889,2024-09-23,Region 16,220,Home,Sofa,15,151.6,2501.4,Enterprise,Retail,1.1
ORD-00695539,2024-09-23,Region 19,235,Apparel,Jacket,14,59.49,916.15,SMB,Retail,1.1
ORD-00673532,2024-09-24,Region 30,198,Beauty,Serum,18,27.7,548.46,Enterprise,Wholesale,1.1
ORD-00183939,2024-09-24,Region 29,579,Beauty,Shampoo,1,34.93,38.42,Retail,Wholesale,1.1
ORD-00872324,2024-09-24,Region 32,330,Beauty,Shampoo,3,32.9,108.57,SMB,Retail,1.1
ORD-00462369,2024-09-24,Region 21,249,Books,Journal,9,18.12,179.39,SMB,Wholesale,1.1
ORD-00717435,2024-09-25,Region 35,374,Home,Lamp,11,109.42,1323.98,Retail,Wholesale,1.1
ORD-00472867,2024-09-25,Region 05,43,Grocery,Cooking Oil,11,27.96,338.32,Retail,Online Store,1.1
ORD-00623985,2024-09-25,Region 01,234,Electronics,Laptop,5,536.9,2952.95,Retail,Wholesale,1.1
ORD-00808146,2024-09-26,Region 20,556,Electronics,Laptop,4,462.01,2032.84,Retail,Online Store,1.1
ORD-00911536,2024-09-26,Region 22,531,Electronics,Tablet,6,551.03,3636.8,SMB,Retail,1.1
ORD-00859618,2024-09-26,Region 19,214,Sports,Dumbbells,10,64.5,709.5,SMB,Retail,1.1
ORD-00170370,2024-09-26,Region 49,163,Apparel,Jeans,18,46.84,927.43,Enterprise,Wholesale,1.1
ORD-00987905,2024-09-26,Region 33,169,Electronics,Laptop,3,384.12,1267.6,SMB,Retail,1.1
ORD-00758444,2024-09-26,Region 26,360,Grocery,Cooking Oil,5,24.12,132.66,SMB,Wholesale,1.1
ORD-00701656,2024-09-27,Region 44,305,Home,Blender,1,205.58,226.14,Retail,Online Store,1.1
ORD-00156708,2024-09-27,Region 16,112,Sports,Dumbbells,17,81.01,1514.89,Retail,Online Store,1.1
ORD-00782231,2024-09-27,Region 14,478,Electronics,Smartphone,1,451.61,496.77,SMB,Online Store,1.1
ORD-00657608,2024-09-27,Region 22,450,Beauty,Moisturizer,10,43.54,478.94,SMB,Online Store,1.1
ORD-00591332,2024-09-29,Region 29,45,Grocery,Rice,7,26.37,203.05,SMB,Online Store,1.1
ORD-00809984,2024-09-29,Region 27,582,Sports,Water Bottle,15,60.69,1001.38,Enterprise,Retail,1.1
ORD-00671354,2024-09-29,Region 01,373,Grocery,Rice,10,15.07,165.77,SMB,Online Store,1.1
ORD-00499228,2024-09-29,Region 53,116,Home,Lamp,4,200.65,882.86,Wholesale,Retail,1.1
ORD-00329907,2024-09-29,Region 42,292,Apparel,T-Shirt,2,76.68,168.7,SMB,Retail,1.1
ORD-00763198,2024-09-29,Region 09,158,Sports,Water Bottle,12,92.45,1220.34,Retail,Retail,1.1
ORD-00773491,2024-09-29,Region 35,118,Toys,Action Figure,15,48.89,806.68,Wholesale,Online Store,1.1
ORD-00418655,2024-09-30,Region 21,120,Sports,Treadmill,14,83.61,1287.59,Enterprise,Wholesale,1.1
ORD-00108149,2024-09-30,Region 27,98,Books,Journal,5,29.75,163.62,Wholesale,Online Store,1.1
ORD-00841872,2024-09-30,Region 46,13,Toys,Puzzle,16,55.74,981.02,Retail,Retail,1.1
ORD-00888211,2024-09-30,Region 10,116,Books,Novel,18,20.63,408.47,Wholesale,Wholesale,1.1
ORD-00951440,2024-09-30,Region 32,150,Home,Blender,18,134.01,2653.4,Wholesale,Online Store,1.1
ORD-00352907,2024-09-30,Region 44,346,Home,Blender,9,202.79,2007.62,SMB,Online Store,1.1
ORD-00129429,2024-09-30,Region 34,86,Books,Journal,7,33.56,258.41,Enterprise,Wholesale,1.1
ORD-00488856,2024-10-01,Region 14,88,Grocery,Cooking Oil,3,14.53,47.95,Wholesale,Online Store,1.1
ORD-00227344,2024-10-01,Region 12,435,Toys,Building Blocks,20,36.01,792.22,Wholesale,Retail,1.1
ORD-00463455,2024-10-01,Region 18,116,Apparel,T-Shirt,7,83.47,642.72,Enterprise,Retail,1.1
ORD-00862459,2024-10-02,Region 37,441,Toys,Action Figure,8,53.74,472.91,SMB,Wholesale,1.1
ORD-00789555,2024-10-02,Region 40,97,Books,Textbook,13,29.72,425.0,Enterprise,Online Store,1.1
ORD-00831317,2024-10-02,Region 42,422,Grocery,Milk Powder,4,15.31,67.36,Enterprise,Online Store,1.1
ORD-00270768,2024-10-03,Region 40,77,Apparel,T-Shirt,11,66.89,809.37,Wholesale,Wholesale,1.1
ORD-00456675,2024-10-04,Region 06,600,Home,Blender,16,112.44,1978.94,Enterprise,Wholesale,1.1
ORD-00330766,2024-10-04,Region 19,268,Books,Cookbook,18,19.94,394.81,SMB,Wholesale,1.1
ORD-00832048,2024-10-04,Region 03,330,Beauty,Lipstick,13,32.3,461.89,Retail,Wholesale,1.1
ORD-00196613,2024-10-04,Region 31,200,Home,Curtains,1,147.94,162.73,SMB,Wholesale,1.1
ORD-00124822,2024-10-04,Region 02,433,Toys,Action Figure,12,38.72,511.1,SMB,Retail,1.1
ORD-00320707,2024-10-04,Region 05,91,Apparel,Jacket,6,71.34,470.84,Wholesale,Wholesale,1.1
ORD-00210680,2024-10-04,Region 14,369,Books,Novel,18,30.01,594.2,Wholesale,Retail,1.1
ORD-00639772,2024-10-04,Region 15,279,Grocery,Coffee,13,21.27,304.16,Enterprise,Retail,1.1
ORD-00019038,2024-10-04,Region 16,31,Books,Novel,4,32.66,143.7,SMB,Retail,1.1
ORD-00526677,2024-10-05,Region 55,296,Grocery,Rice,16,23.73,417.65,Wholesale,Retail,1.1
ORD-00459877,2024-10-05,Region 11,108,Toys,Puzzle,7,43.89,337.95,SMB,Wholesale,1.1
ORD-00337357,2024-10-05,Region 41,386,Beauty,Moisturizer,14,36.08,555.63,SMB,Online Store,1.1
ORD-00904917,2024-10-06,Region 35,485,Books,Textbook,7,30.73,236.62,SMB,Online Store,1.1
ORD-00305314,2024-10-06,Region 45,582,Home,Sofa,9,200.44,1984.36,Retail,Wholesale,1.1
ORD-00180873,2024-10-06,Region 22,538,Home,Lamp,10,150.55,1656.05,Wholesale,Wholesale,1.1
ORD-00311740,2024-10-06,Region 26,34,Home,Sofa,10,139.24,1531.64,Retail,Wholesale,1.1
ORD-00003519,2024-10-07,Region 05,322,Sports,Yoga Mat,8,71.52,629.38,Retail,Retail,1.1
ORD-00324914,2024-10-07,Region 03,54,Apparel,Sneakers,8,46.45,408.76,Retail,Retail,1.1
ORD-00477955,2024-10-07,Region 29,551,Electronics,Smartphone,13,678.51,9702.69,Retail,Wholesale,1.1
ORD-00724262,2024-10-07,Region 24,429,Grocery,Milk Powder,2,17.59,38.7,SMB,Wholesale,1.1
ORD-00959350,2024-10-07,Region 44,553,Apparel,Jacket,8,42.98,378.22,SMB,Online Store,1.1
ORD-00405080,2024-10-07,Region 50,362,Beauty,Moisturizer,6,29.58,195.23,SMB,Online Store,1.1
ORD-00474264,2024-10-08,Region 47,100,Toys,Board Game,1,33.5,36.85,Retail,Wholesale,1.1
ORD-00767573,2024-10-08,Region 13,25,Sports,Dumbbells,6,69.41,458.11,Enterprise,Retail,1.1
ORD-00250209,2024-10-08,Region 35,441,Toys,Puzzle,4,53.24,234.26,Enterprise,Online Store,1.1
ORD-00967910,2024-10-08,Region 36,53,Sports,Yoga Mat,16,85.64,1507.26,Enterprise,Wholesale,1.1
ORD-00010848,2024-10-08,Region 24,319,Home,Blender,7,133.04,1024.41,Wholesale,Retail,1.1
ORD-00485840,2024-10-08,Region 52,156,Apparel,Sneakers,7,76.14,586.28,Retail,Retail,1.1
ORD-00741443,2024-10-09,Region 52,506,Electronics,Laptop,18,540.45,10700.91,Wholesale,Wholesale,1.1
ORD-00875397,2024-10-09,Region 36,143,Toys,Puzzle,19,36.61,765.15,Enterprise,Retail,1.1
ORD-00460939,2024-10-09,Region 24,27,Electronics,Laptop,7,613.99,4727.72,Wholesale,Online Store,1.1
ORD-00897520,2024-10-09,Region 52,509,Beauty,Serum,17,37.35,698.44,Retail,Retail,1.1
ORD-00906522,2024-10-09,Region 16,532,Electronics,Laptop,6,459.01,3029.47,Retail,Retail,1.1
ORD-00019415,2024-10-09,Region 30,490,Apparel,Jeans,1,43.26,47.59,Retail,Retail,1.1
ORD-00804834,2024-10-09,Region 01,387,Books,Cookbook,10,25.18,276.98,SMB,Online Store,1.1
ORD-00975396,2024-10-10,Region 06,482,Toys,Puzzle,3,46.82,154.51,Wholesale,Retail,1.1
ORD-00942282,2024-10-10,Region 45,275,Toys,Board Game,1,30.33,33.36,Enterprise,Retail,1.1
ORD-00160613,2024-10-10,Region 36,356,Beauty,Lipstick,2,47.58,104.68,Retail,Retail,1.1
ORD-00902296,2024-10-10,Region 24,559,Electronics,Headphones,2,503.23,1107.11,Retail,Online Store,1.1
ORD-00202518,2024-10-10,Region 09,271,Electronics,Tablet,6,464.59,3066.29,SMB,Wholesale,1.1
ORD-00575308,2024-10-11,Region 36,277,Apparel,Jacket,19,71.81,1500.83,Wholesale,Retail,1.1
ORD-00179093,2024-10-11,Region 50,230,Books,Journal,3,18.12,59.8,Wholesale,Retail,1.1
